,ticker,datePurchased,quantity,costBasis,totalCost,date,stockclosevalue,tickername_x,splitdate,stocksplits,tickername_y,nextsplitdate,cumQuantity
701,AAPL,2022-12-02,0.0,0.0,0.0,2022-12-02,147.80999755859375,AAPL,,,,,
702,AAPL,2022-12-03,0.0,0.0,0.0,,,,,,,,
703,AAPL,2022-12-04,0.0,0.0,0.0,,,,,,,,
704,AAPL,2022-12-05,0.0,0.0,0.0,2022-12-05,146.6300048828125,AAPL,,,,,
705,AAPL,2022-12-06,0.0,0.0,0.0,2022-12-06,142.91000366210938,AAPL,,,,,
706,AAPL,2022-12-07,0.0,0.0,0.0,2022-12-07,140.94000244140625,AAPL,,,,,
707,AAPL,2022-12-08,0.0,0.0,0.0,2022-12-08,142.55999755859375,AAPL,,,,,
708,AAPL,2022-12-09,0.0,0.0,0.0,,,,,,,,
709,AAPL,2022-12-10,0.0,0.0,0.0,,,,,,,,
710,AAPL,2022-12-11,0.0,0.0,0.0,,,,,,,,
711,AAPL,2022-12-12,0.0,0.0,0.0,,,,,,,,
712,AAPL,2022-12-13,0.0,0.0,0.0,,,,,,,,
713,AAPL,2022-12-14,0.0,0.0,0.0,,,,,,,,
714,AAPL,2022-12-15,0.0,0.0,0.0,,,,,,,,
715,AAPL,2022-12-16,0.0,0.0,0.0,,,,,,,,
716,AAPL,2022-12-17,0.0,0.0,0.0,,,,,,,,
717,AAPL,2022-12-18,0.0,0.0,0.0,,,,,,,,
718,AAPL,2022-12-19,0.0,0.0,0.0,,,,,,,,
719,AAPL,2022-12-20,0.0,0.0,0.0,,,,,,,,
720,AAPL,2022-12-21,0.0,0.0,0.0,,,,,,,,
721,AAPL,2022-12-22,0.0,0.0,0.0,,,,,,,,
722,AAPL,2022-12-23,0.0,0.0,0.0,,,,,,,,
723,AAPL,2022-12-24,0.0,0.0,0.0,,,,,,,,
724,AAPL,2022-12-25,0.0,0.0,0.0,,,,,,,,
725,AAPL,2022-12-26,0.0,0.0,0.0,,,,,,,,
726,AAPL,2022-12-27,0.0,0.0,0.0,,,,,,,,
727,AAPL,2022-12-28,0.0,0.0,0.0,,,,,,,,
728,AAPL,2022-12-29,0.0,0.0,0.0,,,,,,,,
729,AAPL,2022-12-30,0.0,0.0,0.0,,,,,,,,
730,T,2021-01-01,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
731,T,2021-01-02,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
732,T,2021-01-03,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
733,T,2021-01-04,0.0,0.0,0.0,2021-01-04,22.23564910888672,T,,,,2022-04-10,0.0
734,T,2021-01-05,0.0,0.0,0.0,2021-01-05,22.09969711303711,T,,,,2022-04-10,0.0
735,T,2021-01-06,0.0,0.0,0.0,2021-01-06,22.530210494995117,T,,,,2022-04-10,0.0
736,T,2021-01-07,0.0,0.0,0.0,2021-01-07,22.590633392333984,T,,,,2022-04-10,0.0
737,T,2021-01-08,0.0,0.0,0.0,2021-01-08,21.918428421020508,T,,,,2022-04-10,0.0
738,T,2021-01-09,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
739,T,2021-01-10,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
740,T,2021-01-11,0.0,0.0,0.0,2021-01-11,21.80513572692871,T,,,,2022-04-10,0.0
741,T,2021-01-12,0.0,0.0,0.0,2021-01-12,21.714502334594727,T,,,,2022-04-10,0.0
742,T,2021-01-13,0.0,0.0,0.0,2021-01-13,21.608760833740234,T,,,,2022-04-10,0.0
743,T,2021-01-14,0.0,0.0,0.0,2021-01-14,22.122356414794922,T,,,,2022-04-10,0.0
744,T,2021-01-15,0.0,0.0,0.0,2021-01-15,22.031721115112305,T,,,,2022-04-10,0.0
745,T,2021-01-16,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
746,T,2021-01-17,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
747,T,2021-01-18,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
748,T,2021-01-19,0.0,0.0,0.0,2021-01-19,21.865558624267578,T,,,,2022-04-10,0.0
749,T,2021-01-20,0.0,0.0,0.0,2021-01-20,21.873111724853516,T,,,,2022-04-10,0.0
750,T,2021-01-21,0.0,0.0,0.0,2021-01-21,21.77492332458496,T,,,,2022-04-10,0.0
751,T,2021-01-22,0.0,0.0,0.0,2021-01-22,21.850452423095703,T,,,,2022-04-10,0.0
752,T,2021-01-23,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
753,T,2021-01-24,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
754,T,2021-01-25,0.0,0.0,0.0,2021-01-25,21.986404418945312,T,,,,2022-04-10,0.0
755,T,2021-01-26,0.0,0.0,0.0,2021-01-26,22.469789505004883,T,,,,2022-04-10,0.0
756,T,2021-01-27,0.0,0.0,0.0,2021-01-27,22.009063720703125,T,,,,2022-04-10,0.0
757,T,2021-01-28,0.0,0.0,0.0,2021-01-28,21.75226593017578,T,,,,2022-04-10,0.0
758,T,2021-01-29,0.0,0.0,0.0,2021-01-29,21.62386703491211,T,,,,2022-04-10,0.0
759,T,2021-01-30,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
760,T,2021-01-31,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
761,T,2021-02-01,0.0,0.0,0.0,2021-02-01,21.638973236083984,T,,,,2022-04-10,0.0
762,T,2021-02-02,0.0,0.0,0.0,2021-02-02,21.555891036987305,T,,,,2022-04-10,0.0
763,T,2021-02-03,0.0,0.0,0.0,2021-02-03,21.533233642578125,T,,,,2022-04-10,0.0
764,T,2021-02-04,0.0,0.0,0.0,2021-02-04,21.820241928100586,T,,,,2022-04-10,0.0
765,T,2021-02-05,0.0,0.0,0.0,2021-02-05,21.850452423095703,T,,,,2022-04-10,0.0
766,T,2021-02-06,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
767,T,2021-02-07,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
768,T,2021-02-08,0.0,0.0,0.0,2021-02-08,21.72960662841797,T,,,,2022-04-10,0.0
769,T,2021-02-09,0.0,0.0,0.0,2021-02-09,21.616313934326172,T,,,,2022-04-10,0.0
770,T,2021-02-10,0.0,0.0,0.0,2021-02-10,21.563444137573242,T,,,,2022-04-10,0.0
771,T,2021-02-11,0.0,0.0,0.0,2021-02-11,21.6691837310791,T,,,,2022-04-10,0.0
772,T,2021-02-12,0.0,0.0,0.0,2021-02-12,21.75226593017578,T,,,,2022-04-10,0.0
773,T,2021-02-13,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
774,T,2021-02-14,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
775,T,2021-02-15,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
776,T,2021-02-16,0.0,0.0,0.0,2021-02-16,21.880664825439453,T,,,,2022-04-10,0.0
777,T,2021-02-17,0.0,0.0,0.0,2021-02-17,22.333837509155273,T,,,,2022-04-10,0.0
778,T,2021-02-18,0.0,0.0,0.0,2021-02-18,22.07703971862793,T,,,,2022-04-10,0.0
779,T,2021-02-19,0.0,0.0,0.0,2021-02-19,21.903322219848633,T,,,,2022-04-10,0.0
780,T,2021-02-20,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
781,T,2021-02-21,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
782,T,2021-02-22,0.0,0.0,0.0,2021-02-22,22.145015716552734,T,,,,2022-04-10,0.0
783,T,2021-02-23,0.0,0.0,0.0,2021-02-23,22.039274215698242,T,,,,2022-04-10,0.0
784,T,2021-02-24,0.0,0.0,0.0,2021-02-24,22.190332412719727,T,,,,2022-04-10,0.0
785,T,2021-02-25,0.0,0.0,0.0,2021-02-25,21.62386703491211,T,,,,2022-04-10,0.0
786,T,2021-02-26,0.0,0.0,0.0,2021-02-26,21.06495475769043,T,,,,2022-04-10,0.0
787,T,2021-02-27,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
788,T,2021-02-28,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
789,T,2021-03-01,0.0,0.0,0.0,2021-03-01,21.21601104736328,T,,,,2022-04-10,0.0
790,T,2021-03-02,0.0,0.0,0.0,2021-03-02,21.314199447631836,T,,,,2022-04-10,0.0
791,T,2021-03-03,0.0,0.0,0.0,2021-03-03,21.691843032836914,T,,,,2022-04-10,0.0
792,T,2021-03-04,0.0,0.0,0.0,2021-03-04,21.842899322509766,T,,,,2022-04-10,0.0
793,T,2021-03-05,0.0,0.0,0.0,2021-03-05,22.371601104736328,T,,,,2022-04-10,0.0
794,T,2021-03-06,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
795,T,2021-03-07,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
796,T,2021-03-08,0.0,0.0,0.0,2021-03-08,22.65105628967285,T,,,,2022-04-10,0.0
797,T,2021-03-09,0.0,0.0,0.0,2021-03-09,22.386707305908203,T,,,,2022-04-10,0.0
798,T,2021-03-10,0.0,0.0,0.0,2021-03-10,22.65105628967285,T,,,,2022-04-10,0.0
799,T,2021-03-11,0.0,0.0,0.0,2021-03-11,22.31117820739746,T,,,,2022-04-10,0.0
800,T,2021-03-12,0.0,0.0,0.0,2021-03-12,22.515106201171875,T,,,,2022-04-10,0.0
801,T,2021-03-13,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
802,T,2021-03-14,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
803,T,2021-03-15,0.0,0.0,0.0,2021-03-15,22.60573959350586,T,,,,2022-04-10,0.0
804,T,2021-03-16,0.0,0.0,0.0,2021-03-16,22.65105628967285,T,,,,2022-04-10,0.0
805,T,2021-03-17,0.0,0.0,0.0,2021-03-17,22.771902084350586,T,,,,2022-04-10,0.0
806,T,2021-03-18,0.0,0.0,0.0,2021-03-18,22.666162490844727,T,,,,2022-04-10,0.0
807,T,2021-03-19,0.0,0.0,0.0,2021-03-19,22.477340698242188,T,,,,2022-04-10,0.0
808,T,2021-03-20,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
809,T,2021-03-21,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
810,T,2021-03-22,0.0,0.0,0.0,2021-03-22,22.65105628967285,T,,,,2022-04-10,0.0
811,T,2021-03-23,0.0,0.0,0.0,2021-03-23,22.65860939025879,T,,,,2022-04-10,0.0
812,T,2021-03-24,0.0,0.0,0.0,2021-03-24,22.65105628967285,T,,,,2022-04-10,0.0
813,T,2021-03-25,0.0,0.0,0.0,2021-03-25,22.719032287597656,T,,,,2022-04-10,0.0
814,T,2021-03-26,0.0,0.0,0.0,2021-03-26,22.892749786376953,T,,,,2022-04-10,0.0
815,T,2021-03-27,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
816,T,2021-03-28,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
817,T,2021-03-29,0.0,0.0,0.0,2021-03-29,23.081571578979492,T,,,,2022-04-10,0.0
818,T,2021-03-30,0.0,0.0,0.0,2021-03-30,23.209970474243164,T,,,,2022-04-10,0.0
819,T,2021-03-31,0.0,0.0,0.0,2021-03-31,22.862537384033203,T,,,,2022-04-10,0.0
820,T,2021-04-01,0.0,0.0,0.0,2021-04-01,23.013595581054688,T,,,,2022-04-10,0.0
821,T,2021-04-02,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
822,T,2021-04-03,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
823,T,2021-04-04,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
824,T,2021-04-05,0.0,0.0,0.0,2021-04-05,23.19486427307129,T,,,,2022-04-10,0.0
825,T,2021-04-06,0.0,0.0,0.0,2021-04-06,23.398792266845703,T,,,,2022-04-10,0.0
826,T,2021-04-07,0.0,0.0,0.0,2021-04-07,23.361026763916016,T,,,,2022-04-10,0.0
827,T,2021-04-08,0.0,0.0,0.0,2021-04-08,22.65860939025879,T,,,,2022-04-10,0.0
828,T,2021-04-09,0.0,0.0,0.0,2021-04-09,22.68882179260254,T,,,,2022-04-10,0.0
829,T,2021-04-10,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
830,T,2021-04-11,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
831,T,2021-04-12,0.0,0.0,0.0,2021-04-12,22.628398895263672,T,,,,2022-04-10,0.0
832,T,2021-04-13,0.0,0.0,0.0,2021-04-13,22.379154205322266,T,,,,2022-04-10,0.0
833,T,2021-04-14,0.0,0.0,0.0,2021-04-14,22.454683303833008,T,,,,2022-04-10,0.0
834,T,2021-04-15,0.0,0.0,0.0,2021-04-15,22.469789505004883,T,,,,2022-04-10,0.0
835,T,2021-04-16,0.0,0.0,0.0,2021-04-16,22.620845794677734,T,,,,2022-04-10,0.0
836,T,2021-04-17,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
837,T,2021-04-18,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
838,T,2021-04-19,0.0,0.0,0.0,2021-04-19,22.65105628967285,T,,,,2022-04-10,0.0
839,T,2021-04-20,0.0,0.0,0.0,2021-04-20,22.575529098510742,T,,,,2022-04-10,0.0
840,T,2021-04-21,0.0,0.0,0.0,2021-04-21,22.74169158935547,T,,,,2022-04-10,0.0
841,T,2021-04-22,0.0,0.0,0.0,2021-04-22,23.685800552368164,T,,,,2022-04-10,0.0
842,T,2021-04-23,0.0,0.0,0.0,2021-04-23,23.71601104736328,T,,,,2022-04-10,0.0
843,T,2021-04-24,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
844,T,2021-04-25,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
845,T,2021-04-26,0.0,0.0,0.0,2021-04-26,23.34592056274414,T,,,,2022-04-10,0.0
846,T,2021-04-27,0.0,0.0,0.0,2021-04-27,23.24018096923828,T,,,,2022-04-10,0.0
847,T,2021-04-28,0.0,0.0,0.0,2021-04-28,23.383686065673828,T,,,,2022-04-10,0.0
848,T,2021-04-29,0.0,0.0,0.0,2021-04-29,23.67069435119629,T,,,,2022-04-10,0.0
849,T,2021-04-30,0.0,0.0,0.0,2021-04-30,23.72356414794922,T,,,,2022-04-10,0.0
850,T,2021-05-01,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
851,T,2021-05-02,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
852,T,2021-05-03,0.0,0.0,0.0,2021-05-03,23.791540145874023,T,,,,2022-04-10,0.0
853,T,2021-05-04,0.0,0.0,0.0,2021-05-04,24.184289932250977,T,,,,2022-04-10,0.0
854,T,2021-05-05,0.0,0.0,0.0,2021-05-05,24.191843032836914,T,,,,2022-04-10,0.0
855,T,2021-05-06,0.0,0.0,0.0,2021-05-06,24.478851318359375,T,,,,2022-04-10,0.0
856,T,2021-05-07,0.0,0.0,0.0,2021-05-07,24.290029525756836,T,,,,2022-04-10,0.0
857,T,2021-05-08,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
858,T,2021-05-09,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
859,T,2021-05-10,0.0,0.0,0.0,2021-05-10,24.645015716552734,T,,,,2022-04-10,0.0
860,T,2021-05-11,0.0,0.0,0.0,2021-05-11,24.365558624267578,T,,,,2022-04-10,0.0
861,T,2021-05-12,0.0,0.0,0.0,2021-05-12,24.146526336669922,T,,,,2022-04-10,0.0
862,T,2021-05-13,0.0,0.0,0.0,2021-05-13,24.327795028686523,T,,,,2022-04-10,0.0
863,T,2021-05-14,0.0,0.0,0.0,2021-05-14,24.350452423095703,T,,,,2022-04-10,0.0
864,T,2021-05-15,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
865,T,2021-05-16,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
866,T,2021-05-17,0.0,0.0,0.0,2021-05-17,23.6933536529541,T,,,,2022-04-10,0.0
867,T,2021-05-18,0.0,0.0,0.0,2021-05-18,22.3187313079834,T,,,,2022-04-10,0.0
868,T,2021-05-19,0.0,0.0,0.0,2021-05-19,21.873111724853516,T,,,,2022-04-10,0.0
869,T,2021-05-20,0.0,0.0,0.0,2021-05-20,22.386707305908203,T,,,,2022-04-10,0.0
870,T,2021-05-21,0.0,0.0,0.0,2021-05-21,22.666162490844727,T,,,,2022-04-10,0.0
871,T,2021-05-22,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
872,T,2021-05-23,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
873,T,2021-05-24,0.0,0.0,0.0,2021-05-24,22.469789505004883,T,,,,2022-04-10,0.0
874,T,2021-05-25,0.0,0.0,0.0,2021-05-25,22.29607391357422,T,,,,2022-04-10,0.0
875,T,2021-05-26,0.0,0.0,0.0,2021-05-26,22.3187313079834,T,,,,2022-04-10,0.0
876,T,2021-05-27,0.0,0.0,0.0,2021-05-27,22.439577102661133,T,,,,2022-04-10,0.0
877,T,2021-05-28,0.0,0.0,0.0,2021-05-28,22.228097915649414,T,,,,2022-04-10,0.0
878,T,2021-05-29,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
879,T,2021-05-30,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
880,T,2021-05-31,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
881,T,2021-06-01,0.0,0.0,0.0,2021-06-01,22.145015716552734,T,,,,2022-04-10,0.0
882,T,2021-06-02,0.0,0.0,0.0,2021-06-02,22.36404800415039,T,,,,2022-04-10,0.0
883,T,2021-06-03,0.0,0.0,0.0,2021-06-03,22.07703971862793,T,,,,2022-04-10,0.0
884,T,2021-06-04,0.0,0.0,0.0,2021-06-04,22.107250213623047,T,,,,2022-04-10,0.0
885,T,2021-06-05,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
886,T,2021-06-06,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
887,T,2021-06-07,0.0,0.0,0.0,2021-06-07,21.9637451171875,T,,,,2022-04-10,0.0
888,T,2021-06-08,0.0,0.0,0.0,2021-06-08,21.88821792602539,T,,,,2022-04-10,0.0
889,T,2021-06-09,0.0,0.0,0.0,2021-06-09,21.91087532043457,T,,,,2022-04-10,0.0
890,T,2021-06-10,0.0,0.0,0.0,2021-06-10,22.039274215698242,T,,,,2022-04-10,0.0
891,T,2021-06-11,0.0,0.0,0.0,2021-06-11,22.145015716552734,T,,,,2022-04-10,0.0
892,T,2021-06-12,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
893,T,2021-06-13,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
894,T,2021-06-14,0.0,0.0,0.0,2021-06-14,21.971298217773438,T,,,,2022-04-10,0.0
895,T,2021-06-15,0.0,0.0,0.0,2021-06-15,22.114803314208984,T,,,,2022-04-10,0.0
896,T,2021-06-16,0.0,0.0,0.0,2021-06-16,21.948640823364258,T,,,,2022-04-10,0.0
897,T,2021-06-17,0.0,0.0,0.0,2021-06-17,21.70694923400879,T,,,,2022-04-10,0.0
898,T,2021-06-18,0.0,0.0,0.0,2021-06-18,21.638973236083984,T,,,,2022-04-10,0.0
899,T,2021-06-19,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
900,T,2021-06-20,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
901,T,2021-06-21,0.0,0.0,0.0,2021-06-21,21.850452423095703,T,,,,2022-04-10,0.0
902,T,2021-06-22,0.0,0.0,0.0,2021-06-22,21.737159729003906,T,,,,2022-04-10,0.0
903,T,2021-06-23,0.0,0.0,0.0,2021-06-23,21.638973236083984,T,,,,2022-04-10,0.0
904,T,2021-06-24,0.0,0.0,0.0,2021-06-24,21.744712829589844,T,,,,2022-04-10,0.0
905,T,2021-06-25,0.0,0.0,0.0,2021-06-25,21.820241928100586,T,,,,2022-04-10,0.0
906,T,2021-06-26,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
907,T,2021-06-27,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
908,T,2021-06-28,0.0,0.0,0.0,2021-06-28,21.737159729003906,T,,,,2022-04-10,0.0
909,T,2021-06-29,0.0,0.0,0.0,2021-06-29,21.646526336669922,T,,,,2022-04-10,0.0
910,T,2021-06-30,0.0,0.0,0.0,2021-06-30,21.737159729003906,T,,,,2022-04-10,0.0
911,T,2021-07-01,0.0,0.0,0.0,2021-07-01,21.986404418945312,T,,,,2022-04-10,0.0
912,T,2021-07-02,0.0,0.0,0.0,2021-07-02,22.07703971862793,T,,,,2022-04-10,0.0
913,T,2021-07-03,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
914,T,2021-07-04,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
915,T,2021-07-05,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
916,T,2021-07-06,0.0,0.0,0.0,2021-07-06,21.918428421020508,T,,,,2022-04-10,0.0
917,T,2021-07-07,0.0,0.0,0.0,2021-07-07,21.850452423095703,T,,,,2022-04-10,0.0
918,T,2021-07-08,0.0,0.0,0.0,2021-07-08,21.28398895263672,T,,,,2022-04-10,0.0
919,T,2021-07-09,0.0,0.0,0.0,2021-07-09,21.4879150390625,T,,,,2022-04-10,0.0
920,T,2021-07-10,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
921,T,2021-07-11,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
922,T,2021-07-12,0.0,0.0,0.0,2021-07-12,21.510574340820312,T,,,,2022-04-10,0.0
923,T,2021-07-13,0.0,0.0,0.0,2021-07-13,21.351964950561523,T,,,,2022-04-10,0.0
924,T,2021-07-14,0.0,0.0,0.0,2021-07-14,21.344411849975586,T,,,,2022-04-10,0.0
925,T,2021-07-15,0.0,0.0,0.0,2021-07-15,21.472810745239258,T,,,,2022-04-10,0.0
926,T,2021-07-16,0.0,0.0,0.0,2021-07-16,21.404834747314453,T,,,,2022-04-10,0.0
927,T,2021-07-17,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
928,T,2021-07-18,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
929,T,2021-07-19,0.0,0.0,0.0,2021-07-19,20.989425659179688,T,,,,2022-04-10,0.0
930,T,2021-07-20,0.0,0.0,0.0,2021-07-20,21.080059051513672,T,,,,2022-04-10,0.0
931,T,2021-07-21,0.0,0.0,0.0,2021-07-21,21.072507858276367,T,,,,2022-04-10,0.0
932,T,2021-07-22,0.0,0.0,0.0,2021-07-22,21.155588150024414,T,,,,2022-04-10,0.0
933,T,2021-07-23,0.0,0.0,0.0,2021-07-23,21.261329650878906,T,,,,2022-04-10,0.0
934,T,2021-07-24,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
935,T,2021-07-25,0.0,0.0,0.0,,,,,,,2022-04-10,0.0
936,T,2021-07-26,0.0,0.0,0.0,2021-07-26,21.28398895263672,T,,,,2022-04-10,0.0
937,T,2021-07-27,0.0,0.0,0.0,2021-07-27,21.29909324645996,T,,,,2022-04-10,0.0
938,T,2021-07-28,0.0,0.0,0.0,2021-07-28,21.155588150024414,T,,,,2022-04-10,0.0
